movieId,title,genres,genre_list,genre_text,clean_title,year,tag_text,content_text
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,"['Comedy', 'Drama', 'Fantasy']",comedy drama fantasy,Welcome to Happiness,2015.0,,comedy drama fantasy comedy drama fantasy
151687,Risen (2016),Children|Drama,"['Children', 'Drama']",children drama,Risen,2016.0,,children drama children drama
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,"['Drama', 'Sci-Fi', 'Thriller']",drama scifi thriller,The Survivalist,2015.0,,drama scifi thriller drama scifi thriller
151739,Dirty Grandpa (2016),Comedy,['Comedy'],comedy,Dirty Grandpa,2016.0,,comedy comedy
151745,Reptilicus (1961),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",horror scifi,Reptilicus,1961.0,,horror scifi horror scifi
151759,Requiem for the American Dream (2015),Documentary,['Documentary'],documentary,Requiem for the American Dream,2015.0,,documentary documentary
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,['Mystery'],mystery,Death Note Rewrite: Genshisuru Kami,2007.0,,mystery mystery
151769,Three from Prostokvashino (1978),Animation,['Animation'],animation,Three from Prostokvashino,1978.0,,animation animation
151777,The Finest Hours (2016),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,The Finest Hours,2016.0,,drama thriller drama thriller
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",action animation crime scifi thriller,Ghost in the Shell: Solid State Society,2006.0,,action animation crime scifi thriller action animation crime scifi thriller
152037,Grease Live (2016),(no genres listed),[],,Grease Live,2016.0,,
152063,Gods of Egypt (2016),Adventure|Fantasy,"['Adventure', 'Fantasy']",adventure fantasy,Gods of Egypt,2016.0,,adventure fantasy adventure fantasy
152065,Embrace of the Serpent (2016),Adventure|Drama,"['Adventure', 'Drama']",adventure drama,Embrace of the Serpent,2016.0,,adventure drama adventure drama
152071,Race (2016),Drama,['Drama'],drama,Race,2016.0,,drama drama
152077,10 Cloverfield Lane (2016),Thriller,['Thriller'],thriller,10 Cloverfield Lane,2016.0,creepy suspense,thriller thriller creepy suspense
152079,London Has Fallen (2016),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",action crime thriller,London Has Fallen,2016.0,,action crime thriller action crime thriller
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",action adventure animation children comedy,Zootopia,2016.0,,action adventure animation children comedy action adventure animation children comedy
152083,Whiskey Tango Foxtrot (2016),Comedy|War,"['Comedy', 'War']",comedy war,Whiskey Tango Foxtrot,2016.0,,comedy war comedy war
152085,Desierto (2016),Drama,['Drama'],drama,Desierto,2016.0,,drama drama
152091,The Brothers Grimsby (2016),Comedy,['Comedy'],comedy,The Brothers Grimsby,2016.0,,comedy comedy
152105,Dad's Army (1971),Comedy,['Comedy'],comedy,Dad's Army,1971.0,,comedy comedy
152173,Michael Jackson's Thriller (1983),Horror,['Horror'],horror,Michael Jackson's Thriller,1983.0,,horror horror
152270,The Wait (2015),Drama,['Drama'],drama,The Wait,2015.0,,drama drama
152284,War and Peace (2016),Drama|Romance,"['Drama', 'Romance']",drama romance,War and Peace,2016.0,,drama romance drama romance
152372,Southbound (2016),Horror,['Horror'],horror,Southbound,2016.0,,horror horror
152591,Ip Man 3 (2015),Action,['Action'],action,Ip Man 3,2015.0,,action action
152658,Santa's Little Helper (2015),Children,['Children'],children,Santa's Little Helper,2015.0,,children children
152711,Who Killed Chea Vichea? (2010),Documentary,['Documentary'],documentary,Who Killed Chea Vichea?,2010.0,cambodia crime human rights murder procedural,documentary documentary cambodia crime human rights murder procedural
152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,"['Adventure', 'Comedy']",adventure comedy,Hunt for the Wilderpeople,2016.0,,adventure comedy adventure comedy
153070,Rabbits (2002),Comedy|Drama|Fantasy,"['Comedy', 'Drama', 'Fantasy']",comedy drama fantasy,Rabbits,2002.0,nightmare,comedy drama fantasy comedy drama fantasy nightmare
153236,Genius Party (2007),Animation,['Animation'],animation,Genius Party,2007.0,,animation animation
153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",children comedy fantasy,Long Live Ghosts!,1977.0,,children comedy fantasy children comedy fantasy
153408,Tears for Sale (2008),Comedy|Drama|Fantasy,"['Comedy', 'Drama', 'Fantasy']",comedy drama fantasy,Tears for Sale,2008.0,,comedy drama fantasy comedy drama fantasy
154065,Dad's Army (2016),Comedy,['Comedy'],comedy,Dad's Army,2016.0,,comedy comedy
154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,['Documentary'],documentary,The Barkley Marathons: The Race That Eats Its Young,2015.0,,documentary documentary
154975,Merci Patron ! (2016),Comedy|Documentary,"['Comedy', 'Documentary']",comedy documentary,Merci Patron !,2016.0,,comedy documentary comedy documentary
155064,The Neon Demon (2016),Drama|Horror|Mystery,"['Drama', 'Horror', 'Mystery']",drama horror mystery,The Neon Demon,2016.0,,drama horror mystery drama horror mystery
155168,Fraktus (2012),Comedy,['Comedy'],comedy,Fraktus,2012.0,,comedy comedy
155288,Eye in the Sky (2016),Drama|Thriller|War,"['Drama', 'Thriller', 'War']",drama thriller war,Eye in the Sky,2016.0,suspense thought-provoking,drama thriller war drama thriller war suspense thought-provoking
155358,Camino (2016),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",action adventure thriller,Camino,2016.0,,action adventure thriller action adventure thriller
155509,Mr. Right (2016),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']",action comedy romance,Mr. Right,2016.0,,action comedy romance action comedy romance
155589,Noin 7 veljestä (1968),(no genres listed),[],,Noin 7 veljestä,1968.0,,
155659,Florence Foster Jenkins (2016),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Florence Foster Jenkins,2016.0,,comedy drama comedy drama
155743,My Big Fat Greek Wedding 2 (2016),Comedy,['Comedy'],comedy,My Big Fat Greek Wedding 2,2016.0,,comedy comedy
155774,Neon Bull (2015),Adventure,['Adventure'],adventure,Neon Bull,2015.0,,adventure adventure
155812,Get a Job (2016),Comedy,['Comedy'],comedy,Get a Job,2016.0,,comedy comedy
155820,Keanu (2016),Comedy,['Comedy'],comedy,Keanu,2016.0,,comedy comedy
155892,Me Him Her (2015),Comedy,['Comedy'],comedy,Me Him Her,2015.0,,comedy comedy
156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,"['Adventure', 'Animation', 'Children', 'Comedy']",adventure animation children comedy,Ice Age: The Great Egg-Scapade,2016.0,,adventure animation children comedy adventure animation children comedy
156371,Everybody Wants Some (2016),Comedy,['Comedy'],comedy,Everybody Wants Some,2016.0,80's,comedy comedy 80's
156387,Sing Street (2016),Drama,['Drama'],drama,Sing Street,2016.0,,drama drama
156553,Zoom (2015),Animation|Comedy|Drama,"['Animation', 'Comedy', 'Drama']",animation comedy drama,Zoom,2015.0,,animation comedy drama animation comedy drama
156605,Paterson,(no genres listed),[],,Paterson,,quirky sweet understated,quirky sweet understated
156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,"['Action', 'Adventure', 'Drama', 'Fantasy']",action adventure drama fantasy,The Huntsman Winter's War,2016.0,,action adventure drama fantasy action adventure drama fantasy
156609,Neighbors 2: Sorority Rising (2016),Comedy,['Comedy'],comedy,Neighbors 2: Sorority Rising,2016.0,,comedy comedy
156675,Project X (1968),Mystery|Sci-Fi,"['Mystery', 'Sci-Fi']",mystery scifi,Project X,1968.0,,mystery scifi mystery scifi
156706,The Trust (2016),Crime|Thriller,"['Crime', 'Thriller']",crime thriller,The Trust,2016.0,,crime thriller crime thriller
156726,Hush (2016),Thriller,['Thriller'],thriller,Hush,2016.0,,thriller thriller
156781,Jimmy Carr: Telling Jokes (2009),Comedy,['Comedy'],comedy,Jimmy Carr: Telling Jokes,2009.0,,comedy comedy
156783,Jimmy Carr: Making People Laugh (2010),Comedy,['Comedy'],comedy,Jimmy Carr: Making People Laugh,2010.0,,comedy comedy
157108,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,"['Comedy', 'Western']",comedy western,Texas - Doc Snyder hält die Welt in Atem,1993.0,,comedy western comedy western
157110,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,"['Comedy', 'Crime']",comedy crime,00 Schneider - Jagd auf Nihil Baxter,1994.0,,comedy crime comedy crime
157122,The Man Who Knew Infinity (2016),Drama,['Drama'],drama,The Man Who Knew Infinity,2016.0,,drama drama
157130,Despite the Falling Snow (2016),Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",drama romance thriller,Despite the Falling Snow,2016.0,,drama romance thriller drama romance thriller
157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy,"['Action', 'Fantasy']",action fantasy,Wizards of the Lost Kingdom II,1989.0,,action fantasy action fantasy
157200,Money Monster (2016),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Money Monster,2016.0,,drama thriller drama thriller
157270,Barbershop: The Next Cut (2016),Comedy,['Comedy'],comedy,Barbershop: The Next Cut,2016.0,,comedy comedy
157296,Finding Dory (2016),Adventure|Animation|Comedy,"['Adventure', 'Animation', 'Comedy']",adventure animation comedy,Finding Dory,2016.0,,adventure animation comedy adventure animation comedy
157312,The Boss (2016),Comedy,['Comedy'],comedy,The Boss,2016.0,,comedy comedy
157340,The Angry Birds Movie (2016),Animation|Comedy,"['Animation', 'Comedy']",animation comedy,The Angry Birds Movie,2016.0,,animation comedy animation comedy
157369,Bakuman (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Bakuman,2015.0,,comedy drama comedy drama
157407,I Am Wrath (2016),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",action crime drama thriller,I Am Wrath,2016.0,,action crime drama thriller action crime drama thriller
157432,Precious Cargo (2016),Action|Crime,"['Action', 'Crime']",action crime,Precious Cargo,2016.0,,action crime action crime
157699,Snowden (2016),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Snowden,2016.0,,drama thriller drama thriller
157775,Tenchi Muyô! In Love (1996),Animation|Comedy,"['Animation', 'Comedy']",animation comedy,Tenchi Muyô! In Love,1996.0,,animation comedy animation comedy
157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",action adventure animation children comedy scifi,Ratchet & Clank,2016.0,,action adventure animation children comedy scifi action adventure animation children comedy scifi
158022,Kicking Off (2016),Comedy,['Comedy'],comedy,Kicking Off,2016.0,,comedy comedy
158027,SORI: Voice from the Heart (2016),Drama|Sci-Fi,"['Drama', 'Sci-Fi']",drama scifi,SORI: Voice from the Heart,2016.0,,drama scifi drama scifi
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,"['Action', 'Animation', 'Comedy']",action animation comedy,Gintama: The Final Chapter - Be Forever Yorozuya,2013.0,,action animation comedy action animation comedy
158238,The Nice Guys (2016),Crime|Mystery|Thriller,"['Crime', 'Mystery', 'Thriller']",crime mystery thriller,The Nice Guys,2016.0,,crime mystery thriller crime mystery thriller
158254,Kindergarten Cop 2 (2016),Action|Comedy,"['Action', 'Comedy']",action comedy,Kindergarten Cop 2,2016.0,,action comedy action comedy
158388,Buck Rogers in the 25th Century (1979),Sci-Fi,['Sci-Fi'],scifi,Buck Rogers in the 25th Century,1979.0,,scifi scifi
158398,World of Glory (1991),Comedy,['Comedy'],comedy,World of Glory,1991.0,,comedy comedy
158402,The Crew (2016),Action,['Action'],action,The Crew,2016.0,,action action
158528,The Shallows (2016),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,The Shallows,2016.0,,drama thriller drama thriller
158721,Gen-X Cops (1999),Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",action comedy thriller,Gen-X Cops,1999.0,,action comedy thriller action comedy thriller
158783,The Handmaiden (2016),Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",drama romance thriller,The Handmaiden,2016.0,,drama romance thriller drama romance thriller
158813,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']",adventure children fantasy,Alice Through the Looking Glass,2016.0,,adventure children fantasy adventure children fantasy
158830,The BFG (2016),Children|Fantasy,"['Children', 'Fantasy']",children fantasy,The BFG,2016.0,,children fantasy children fantasy
158842,My Scientology Movie (2016),Documentary,['Documentary'],documentary,My Scientology Movie,2016.0,,documentary documentary
158872,Sausage Party (2016),Animation|Comedy,"['Animation', 'Comedy']",animation comedy,Sausage Party,2016.0,crude humor mindfuck sarcasm satire vulgar,animation comedy animation comedy crude humor mindfuck sarcasm satire vulgar
158874,Karate Bullfighter (1975),Action|Drama,"['Action', 'Drama']",action drama,Karate Bullfighter,1975.0,,action drama action drama
158882,All Yours (2016),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,All Yours,2016.0,,comedy drama romance comedy drama romance
158956,Kill Command (2016),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']",action horror scifi,Kill Command,2016.0,,action horror scifi action horror scifi
158966,Captain Fantastic (2016),Drama,['Drama'],drama,Captain Fantastic,2016.0,building a family creative freedom good writing individualism viggo mortensen,drama drama building a family creative freedom good writing individualism viggo mortensen
158972,Toni Erdmann (2016),Drama,['Drama'],drama,Toni Erdmann,2016.0,,drama drama
159061,The Wailing (2016),Mystery|Thriller,"['Mystery', 'Thriller']",mystery thriller,The Wailing,2016.0,,mystery thriller mystery thriller
159069,Comedy of the Strict Regime (1993),Comedy,['Comedy'],comedy,Comedy of the Strict Regime,1993.0,,comedy comedy
159077,The Meddler (2016),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,The Meddler,2016.0,,comedy drama comedy drama
159093,Now You See Me 2 (2016),Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",action comedy thriller,Now You See Me 2,2016.0,,action comedy thriller action comedy thriller
159161,Ali Wong: Baby Cobra (2016),(no genres listed),[],,Ali Wong: Baby Cobra,2016.0,,
159193,Café Society (2016),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Café Society,2016.0,,comedy drama romance comedy drama romance
159403,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,"['Adventure', 'Animation', 'Fantasy', 'Horror', 'Sci-Fi']",adventure animation fantasy horror scifi,Neo Tokyo,1987.0,,adventure animation fantasy horror scifi adventure animation fantasy horror scifi
159415,Swiss Army Man (2016),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Swiss Army Man,2016.0,,comedy drama romance comedy drama romance
159441,The Do-Over (2016),Comedy,['Comedy'],comedy,The Do-Over,2016.0,,comedy comedy
159510,Death Smiles on a Murderer (1973),Horror,['Horror'],horror,Death Smiles on a Murderer,1973.0,,horror horror
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']",action adventure comedy,Teenage Mutant Ninja Turtles: Out of the Shadows,2016.0,,action adventure comedy action adventure comedy
159717,The Fundamentals of Caring (2016),Drama,['Drama'],drama,The Fundamentals of Caring,2016.0,,drama drama
159755,Popstar: Never Stop Never Stopping (2016),Comedy,['Comedy'],comedy,Popstar: Never Stop Never Stopping,2016.0,,comedy comedy
159779,A Midsummer Night's Dream (2016),(no genres listed),[],,A Midsummer Night's Dream,2016.0,,
159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,"['Animation', 'Drama', 'Fantasy']",animation drama fantasy,The Bremen Town Musicians,1969.0,,animation drama fantasy animation drama fantasy
159817,Planet Earth (2006),Documentary,['Documentary'],documentary,Planet Earth,2006.0,,documentary documentary
159849,Bo Burnham: Make Happy (2016),Comedy,['Comedy'],comedy,Bo Burnham: Make Happy,2016.0,,comedy comedy
159858,The Conjuring 2 (2016),Horror,['Horror'],horror,The Conjuring 2,2016.0,,horror horror
159976,Pelé: Birth of a Legend (2016),Drama,['Drama'],drama,Pelé: Birth of a Legend,2016.0,,drama drama
160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,"['Action', 'Comedy', 'Horror', 'Sci-Fi']",action comedy horror scifi,Ghostbusters,2016.0,,action comedy horror scifi action comedy horror scifi
160271,Central Intelligence (2016),Action|Comedy,"['Action', 'Comedy']",action comedy,Central Intelligence,2016.0,,action comedy action comedy
160289,O.J.: Made in America (2016),Documentary,['Documentary'],documentary,O.J.: Made in America,2016.0,,documentary documentary
160341,Bloodmoon (1997),Action|Thriller,"['Action', 'Thriller']",action thriller,Bloodmoon,1997.0,,action thriller action thriller
160400,Genius (2016),Drama,['Drama'],drama,Genius,2016.0,,drama drama
160422,The Wooden Horse (1950),Drama|War,"['Drama', 'War']",drama war,The Wooden Horse,1950.0,,drama war drama war
